pool_state_id,pool_id,x_id,x_ticker,x_amount,y_id,y_ticker,y_amount,yx_ticker,yx_price,xy_ticker,xy_price,gindex,timestamp,segment
104e6f18f4c9841e93885c37f37e1005b4aaf558bfdc91f272671aaf2263e2e6,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35885.96540156,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37906070,SigRSV/ERG,1056.292329768344,ERG/SigRSV,0.0009467076223296164,10102934,2021-11-26 10:30:43+00,swap
90e0a87ab48e436e4c7fd8d89e2830670985d64fefb154528afa57d19d45bf90,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.003460199,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37906030,SigRSV/ERG,1056.2900948845252,ERG/SigRSV,0.0009467096253603713,10103014,2021-11-26 10:39:57+00,swap
20e0bb379a4a48ae6bf580cece37bd8203822039f5600d6e1ffb273cf964831f,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.041518918,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905990,SigRSV/ERG,1056.287860003092,ERG/SigRSV,0.0009467116283974643,10103240,2021-11-26 10:41:11+00,swap
a33af3712285da406ffe6056fdc68ace35502b63e73a5348c88df6bc46cb6bfd,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,20175.726364163,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,138923.2,SigUSD/ERG,6.8856603966815,ERG/SigUSD,0.1452293523627659,10121779,2021-11-26 21:07:45+00,deposit
c4064be078c6e19d333d3ab85ac11db1a3fe68e8af29f356a20b04c6c99693e0,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35726.995791891,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,38596637,SigRSV/ERG,1080.3213688837595,ERG/SigRSV,0.0009256504858672273,10120914,2021-11-26 22:01:28+00,deposit
2cb005e9577ac9e717c65abaab350afe497adfa3a1f4fbb2328af6ee599b007a,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.079577637,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905951,SigRSV/ERG,1056.2856529923574,ERG/SigRSV,0.0009467136064634547,10103257,2021-11-26 10:41:11+00,swap
41280158d0127d9b754f5cf6312f22a2a481d04638d285826be3f784874c018d,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,19824.695216236,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,145118.17,SigUSD/ERG,7.320070670299705,ERG/SigUSD,0.13661070296184136,10100312,2021-11-26 09:37:59+00,redeem
4c73c11b864cb540f98ea7cdf2f8a55c0806a340fdcda350ea7299805cbf60c6,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.127151048,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905902,SigRSV/ERG,1056.2828872686814,ERG/SigRSV,0.0009467160852958466,10103261,2021-11-26 10:41:11+00,swap
968ddcd963dc9f7c78d983408e704a8952a6e8d816ba0bc3a85a2166bf679282,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.160452423,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905868,SigRSV/ERG,1056.2809596266138,ERG/SigRSV,0.0009467178129893503,10103265,2021-11-26 10:41:11+00,swap
e1ce47fceb651b6e888df105c2761dfe4bbfee7e9c727248b719f25ca41298b7,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.208025834,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905819,SigRSV/ERG,1056.2781939153924,ERG/SigRSV,0.0009467202918326075,10103269,2021-11-26 10:41:11+00,swap
1e41003322dacc8ed18d38d3c755c5c31a14f58fd96cd77196ca40c16a190029,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35886.265113942,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37905760,SigRSV/ERG,1056.274869498008,ERG/SigRSV,0.000946723271448508,10103282,2021-11-26 10:41:11+00,swap
55e08a2111b7f77c7a3ffeb02c9eb253aa477eb9f1b00ca361460076af3cd5d7,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35737.494899138,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,38591817,SigRSV/ERG,1079.8691153064242,ERG/SigRSV,0.0009260381520553438,10124753,2021-11-26 22:36:19+00,deposit
ed69283ecd479c6766723ff5ce98b29490f4347198a67196ae42ff35115e0812,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,20125.802445676,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,139204.52,SigUSD/ERG,6.916718991739278,ERG/SigUSD,0.14457721951611915,10125639,2021-11-26 23:20:42+00,deposit
3c80d2e3694eec7525299c5ae499ce0da3be09b7543fcab55d7e74e5e1c49a66,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,20436.801056524,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,141355.61,SigUSD/ERG,6.916718991834356,ERG/SigUSD,0.1445772195141318,10126643,2021-11-26 23:25:00+00,deposit
499a9ddc7c83ffafaf4743f4a50021ce46553c450faec0f170718afd92418dd9,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35896.265113942,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37895253,SigRSV/ERG,1055.6879073550635,ERG/SigRSV,0.0009472496492883158,10103296,2021-11-26 10:42:57+00,swap
b5a9a8db993d62f20edcd07f261d514dc89f962485c3b3d36d8554b2a8b768d9,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,20442.249848453,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,141325.01,SigUSD/ERG,6.913378470946289,ERG/SigUSD,0.14464707873329002,10126741,2021-11-26 23:31:59+00,deposit
e88e63bc3eb0254b775da23200f7904a4481d70382967ad9cb4164505865d5c0,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35896.32220205,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37895194,SigRSV/ERG,1055.684584807851,ERG/SigRSV,0.0009472526305591681,10103364,2021-11-26 10:42:57+00,swap
79704c60071732d730e66b5245dbc16e03809ffa213b2baf525a49475dadf5df,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,35864.877856016,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,37928647,SigRSV/ERG,1057.5429017845609,ERG/SigRSV,0.0009455881159171325,10103529,2021-11-26 10:50:34+00,swap
92dc8e6a9a3953d4a4c1f1de7c0fd31e156c02c04ec78d6f937d158cf923efc0,65fa572bc4a7007e5a6450c9af2bfa1594e6dfb43b667027f1930eefddeac7bf,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,34394,fbbaac7337d051c10fc3da0ccb864f4d32d40027551e1c3ea3ce361f39b91e40,kushti,254735049,kushti/Erdoge,7406.380444263535,Erdoge/kushti,0.0001350187189984995,10127412,2021-11-27 00:14:48+00,deposit
